原点(経度),原点(緯度),メッシュあたり賦存量MJ/y
135.4197411,34.72642318,2196663.574
135.4224714,34.72643611,1911519.745
135.4252016,34.72644898,1831257.037
135.4279318,34.72646178,1831257.037
135.430662,34.72647451,1831257.037
135.4333922,34.72648719,1831257.037
135.4361225,34.7264998,1831257.037
135.4388527,34.72651235,1831257.037
135.441583,34.72652484,1831257.037
135.4443132,34.72653727,1831257.037
135.4470435,34.72654964,1831257.037
135.4497737,34.72656194,22299768.78
135.452504,34.72657419,21859224.53
135.4552343,34.72658637,21725841.85
135.4579645,34.72659848,21579945.74
135.4606948,34.72661054,21413971.77
135.4634251,34.72662254,21462501.36
135.4661554,34.72663449,21510397.68
135.4688856,34.72664637,21408196.1
135.4716159,34.7266582,21292044.57
135.4743462,34.72666996,21122909.6
135.4770765,34.72668167,20929828.78
135.4798068,34.72669332,20695761.9
135.482537,34.7267049,19964685.34
135.4852673,34.72671643,19848432.91
135.4879976,34.7267279,19888455.15
135.4907279,34.72673932,19807494.65
135.4934581,34.72675068,19567860.52
135.4961884,34.72676198,16766205.14
135.4989187,34.72677322,10612663.93
135.501649,34.72678442,4423871.622
135.5043793,34.72679558,1687036.101
135.5071096,34.72680667,1631385.173
135.5098399,34.72681771,1656379.408
135.5125702,34.72682868,1795791.334
135.5153005,34.7268396,1863045.652
135.5180308,34.72685045,1840003.681
135.5207611,34.72686125,1800445.297
135.5234914,34.72687198,1802284.804
135.5262217,34.72688262,1796556.275
135.5289521,34.72689318,1775567.231
135.5316824,34.72690367,1793212.593
135.5344127,34.72691411,1792727.55
135.537143,34.72692448,1841464.112
135.5398734,34.72693479,1944895.129
135.5426037,34.72694503,2057278.34
135.545334,34.72695521,1654692.962
135.5480643,34.72696533,1367064.672
135.5507947,34.7269754,1308063.21
135.553525,34.72698541,865805.2045
135.5562553,34.72699536,477031.598
135.5589856,34.72700525,464089.279
135.561716,34.72701507,319416.875
135.5644463,34.72702484,334094.2193
135.5671767,34.72703454,408923.3628
135.569907,34.72704418,457624.4568
135.5726374,34.72705375,549536.1929
135.5753677,34.72706327,412566.4693
135.5780981,34.72707273,435253.1462
135.5808284,34.72708213,3495332.536
135.5835588,34.72709146,7483239.603
135.5862891,34.72710074,0
135.5890194,34.72710994,0
135.5917498,34.72711908,0
135.5944801,34.72712815,0
135.5972104,34.72713716,0
135.5999407,34.72714612,28514.38293
135.3924554,34.72403668,4565469.534
135.3951856,34.72405029,4077556.76
135.3979158,34.72406384,3879012.167
135.4006459,34.7240773,3724823.282
135.4033761,34.72409068,3667794.516
135.4061062,34.72410398,3628719.25
135.4088363,34.72411723,3463969.482
135.4115665,34.72413041,3245359.213
135.4142966,34.72414353,2914803.589
135.4170268,34.72415658,2554677.493
135.419757,34.72416958,2137522.632
135.4224871,34.72418251,1923136.716
135.4252173,34.72419538,1861883.597
135.4279474,34.72420818,1832313.126
135.4306776,34.72422091,1831257.037
135.4334077,34.72423359,1831257.037
135.4361378,34.7242462,1831257.037
135.438868,34.72425875,1831257.037
135.4415982,34.72427124,1831257.037
135.4443283,34.72428367,1831257.037
135.4470585,34.72429603,22478534.25
135.4497887,34.72430834,22176911.65
135.4525189,34.72432058,22277819.52
135.4552491,34.72433276,22147202.58
135.4579793,34.72434488,22001682.25
135.4607095,34.72435694,21873974.89
135.4634397,34.72436894,21782341.1
135.4661699,34.72438088,21846929.8
135.4689001,34.72439276,21806953.12
135.4716303,34.72440458,21736793.29
135.4743605,34.72441635,21707294.98
135.4770907,34.72442805,21666553.06
135.4798209,34.7244397,21382425.84
135.4825511,34.72445129,20863156.24
135.4852813,34.72446281,20778598.5
135.4880115,34.72447428,20763907.19
135.4907417,34.7244857,20663266.41
135.4934719,34.72449706,20522507.04
135.4962021,34.72450835,18476979.3
135.4989323,34.72451959,14540780.81
135.5016625,34.7245308,8982022.949
135.5043928,34.72454196,3632142.186
135.507123,34.72455306,2156983.22
135.5098532,34.7245641,1731843.306
135.5125835,34.72457508,1813163.588
135.5153137,34.724586,1856330.485
135.5180439,34.72459686,1745134.566
135.5207742,34.72460766,1683953.87
135.5235044,34.7246184,1763906.515
135.5262346,34.72462904,1828651.542
135.5289649,34.72463959,1815486.213
135.5316952,34.72465008,1820933.794
135.5344254,34.7246605,1830613.569
135.5371557,34.72467086,1901280.581
135.5398859,34.72468117,2021467.574
135.5426162,34.7246914,1981814.442
135.5453464,34.72470158,1900982.144
135.5480767,34.7247117,1771797.226
135.5508069,34.72472176,1260628.652
135.5535372,34.72473176,995294.8204
135.5562674,34.72474171,508510.5878
135.5589977,34.72475159,213826.5267
135.5617279,34.72476141,52917.17031
135.5644582,34.72477117,126656.2438
135.5671885,34.72478087,260519.9249
135.5699188,34.72479051,336476.0932
135.572649,34.72480009,509969.0948
135.5753793,34.72480961,566062.8065
135.5781096,34.72481907,472372.7376
135.5808398,34.72482847,480196.4522
135.5835701,34.7248378,4137493.36
135.5863004,34.72484708,8125400.427
135.5890307,34.72485628,0
135.5917609,34.72486542,0
135.5944911,34.72487449,0
135.5972214,34.72488351,0
135.5999516,34.72489246,0
135.392472,34.72178305,5066055.368
135.3952021,34.72179668,4404944.119
135.3979322,34.72181024,4072276.318
135.4006623,34.72182371,3782908.136
135.4033923,34.72183708,3708981.958
135.4061224,34.72185038,3668850.604
135.4088525,34.72186362,3533671.307
135.4115825,34.7218768,3265424.89
135.4143126,34.72188992,2864111.353
135.4170427,34.72190297,2422666.461
135.4197728,34.72191596,2044586.865
135.4225029,34.7219289,1876668.832
135.4252329,34.72194176,1869276.215
135.427963,34.72195456,1832313.126
135.4306931,34.7219673,1831257.037
135.4334231,34.72197998,1831257.037
135.4361532,34.72199259,1831257.037
135.4388833,34.72200514,1831257.037
135.4416134,34.72201763,1831257.037
135.4443435,34.72203006,22659948.97
135.4470736,34.72204243,22650625.89
135.4498037,34.72205473,22748426.07
135.4525338,34.72206698,22828959.22
135.4552639,34.72207916,22753457.75
135.457994,34.72209128,22746626.1
135.4607241,34.72210334,22601181.98
135.4634543,34.72211534,22459235.17
135.4661844,34.72212728,22461132.7
135.4689145,34.72213916,22341825.34
135.4716447,34.72215097,22376477.73
135.4743748,34.72216273,22389288.35
135.4771049,34.72217444,22306786.13
135.479835,34.72218608,22016015.15
135.4825652,34.72219767,21474266.46
135.4852953,34.72220919,21448206.2
135.4880254,34.72222066,21436404.63
135.4907556,34.72223208,21291989.39
135.4934857,34.72224343,21165088.73
135.4962158,34.72225473,20147554.9
135.4989459,34.72226596,17954758.58
135.5016761,34.72227717,13587827.84
135.5044062,34.72228834,6974589.525
135.5071364,34.72229944,2488613.379
135.5098666,34.72231049,1797339.255
135.5125967,34.72232148,1813455.173
135.5153269,34.72233241,1827192.597
135.518057,34.72234327,1753055.971
135.5207872,34.72235408,1804477.68
135.5235174,34.72236483,1835887.22
135.5262475,34.72237547,1795853.556
135.5289777,34.722386,1769143.211
135.5317079,34.72239647,1765957.956
135.5344381,34.72240689,1778585.783
135.5371683,34.72241724,1922349.887
135.5398985,34.72242753,2043820.407
135.5426286,34.72243777,1586062.761
135.5453588,34.72244794,1674839.308
135.548089,34.72245805,1352360.105
135.5508192,34.72246811,910900.1467
135.5535494,34.72247811,711043.3492
135.5562795,34.72248805,479590.3756
135.5590097,34.72249793,184643.4073
135.5617399,34.72250775,-4170.40739
135.5644701,34.72251751,32219.71178
135.5672003,34.72252721,168792.3203
135.5699305,34.72253684,247213.5977
135.5726607,34.72254642,397216.9781
135.5753909,34.72255594,472372.7376
135.5781211,34.7225654,546419.9498
135.5808513,34.72257479,582273.0049
135.5835815,34.72258413,792547.5264
135.5863117,34.72259341,4780454.593
135.5890418,34.72260261,8768361.66
135.591772,34.72261175,0
135.5945022,34.72262083,0
135.5972324,34.72262984,0
135.5999625,34.7226388,0
135.3924886,34.71952942,5066055.368
135.3952186,34.71954306,4404944.119
135.3979486,34.71955664,4072276.318
135.4006786,34.71957012,3782908.136
135.4034086,34.71958348,3708981.958
135.4061386,34.71959678,3668850.604
135.4088686,34.71961001,3533671.307
135.4115986,34.71962319,3265424.89
135.4143286,34.7196363,2864111.353
135.4170586,34.71964935,2422666.461
135.4197886,34.71966235,2044586.865
135.4225186,34.71967528,1876668.832
135.4252486,34.71968815,1869276.215
135.4279786,34.71970095,1832313.126
135.4307086,34.71971369,1831257.037
135.4334386,34.71972637,1831257.037
135.4361686,34.71973898,1831257.037
135.4388986,34.71975154,22683799.65
135.4416286,34.71976403,22849987.81
135.4443586,34.71977646,23080482.99
135.4470886,34.71978882,23022665.66
135.4498187,34.71980113,23180939.93
135.4525487,34.71981337,23115483.03
135.4552787,34.71982555,23085063.74
135.4580088,34.71983767,23118940.2
135.4607388,34.71984973,23075108.61
135.4634689,34.71986173,22976097.67
135.4661989,34.71987367,22816213.59
135.468929,34.71988555,22767349.73
135.471659,34.71989736,22801025.52
135.4743891,34.71990912,22920305.83
135.4771191,34.71992082,22904992.1
135.4798492,34.71993247,22569109.76
135.4825792,34.71994405,22157821.39
135.4853093,34.71995558,22109167.8
135.4880393,34.71996704,21928091.28
135.4907694,34.71997845,21798290.22
135.4934994,34.71998981,21665886.06
135.4962295,34.72000109,20995145.55
135.4989595,34.72001233,19215118.47
135.5016896,34.72002354,14866343.52
135.5044197,34.72003471,7684538.681
135.5071498,34.72004582,2577147.889
135.5098799,34.72005688,1900878.163
135.51261,34.72006787,1837991.119
135.5153401,34.72007881,1946704.064
135.5180702,34.72008968,1833862.533
135.5208002,34.7201005,1857148.934
135.5235303,34.72011125,1886217.372
135.5262604,34.72012189,1842117.782
135.5289906,34.72013241,1791646.194
135.5317207,34.72014287,1810743.273
135.5344508,34.72015327,1797436.946
135.5371809,34.72016361,1812228.971
135.539911,34.7201739,1899006.568
135.5426411,34.72018413,1640023.895
135.5453712,34.7201943,1473008.828
135.5481013,34.72020441,1049596.65
135.5508315,34.72021446,599308.9103
135.5535616,34.72022446,497939.5045
135.5562917,34.72023439,386929.2034
135.5590218,34.72024427,181404.6436
135.5617519,34.72025409,20972.05291
135.564482,34.72026384,-12998.1886
135.5672121,34.72027354,67640.18357
135.5699422,34.72028317,159860.0583
135.5726723,34.72029275,309063.03
135.5754025,34.72030226,383910.6509
135.5781326,34.72031172,459066.4104
135.5808627,34.72032112,533113.6225
135.5835928,34.72033046,608269.3821
135.5863229,34.72033973,1434708.35
135.589053,34.72034894,5422615.417
135.5917831,34.72035808,9410522.484
135.5945132,34.72036716,0
135.5972433,34.72037618,0
135.5999734,34.72038513,0
135.3925052,34.71727579,5010082.69
135.3952351,34.71728944,4615105.682
135.3979651,34.71730303,4219072.586
135.400695,34.71731651,3907526.55
135.4034249,34.71732987,3722711.105
135.4061548,34.71734317,3640336.221
135.4088847,34.7173564,3542120.013
135.4116146,34.71736957,3289714.92
135.4143446,34.71738268,2808138.675
135.4170745,34.71739574,2224121.869
135.4198044,34.71740873,1950595.01
135.4225343,34.71742166,1847098.361
135.4252643,34.71743453,1869276.215
135.4279942,34.71744733,1832313.126
135.4307241,34.71746007,1831257.037
135.433454,34.71747275,1831257.037
135.4361839,34.71748537,22870088.22
135.4389139,34.71749793,23038117.69
135.4416438,34.71751042,23259248.47
135.4443737,34.71752285,23296104.84
135.4471037,34.71753522,23419559.45
135.4498336,34.71754753,23439750.04
135.4525636,34.71755977,23352486.7
135.4552935,34.71757195,23333028.87
135.4580235,34.71758407,23338571.61
135.4607535,34.71759613,23302869.93
135.4634835,34.71760813,23239883.85
135.4662134,34.71762006,23204925.74
135.4689434,34.71763194,23000635.88
135.4716734,34.71764375,22924792
135.4744034,34.71765551,22966545.68
135.4771334,34.71766721,22990448.98
135.4798633,34.71767885,22901152.67
135.4825933,34.71769044,22725472.17
135.4853233,34.71770196,22648838.84
135.4880533,34.71771343,22436478.74
135.4907832,34.71772483,22228989.63
135.4935132,34.71773618,22018990.9
135.4962432,34.71774746,21336171.67
135.4989732,34.7177587,19469842.2
135.5017032,34.7177699,14952306.67
135.5044332,34.71778109,7881300.763
135.5071632,34.71779221,2724215.34
135.5098932,34.71780326,2057916.536
135.5126232,34.71781426,2013844.138
135.5153533,34.71782521,1992061.913
135.5180833,34.71783609,1886480.279
135.5208133,34.71784692,1922141.363
135.5235433,34.71785768,1948649.537
135.5262733,34.71786831,1922018.405
135.5290034,34.71787882,1853584.603
135.5317334,34.71788927,1887150.502
135.5344635,34.71789965,1812124.491
135.5371936,34.71790998,1744762.281
135.5399236,34.71792026,1748762.575
135.5426536,34.71793049,1798213.074
135.5453837,34.71794065,1938738.414
135.5481137,34.71795076,1273440.205
135.5508437,34.71796081,551432.6177
135.5535737,34.7179708,450646.3824
135.5563038,34.71798074,408000.4334
135.5590338,34.71799061,253516.583
135.5617638,34.71800042,45262.08282
135.5644939,34.71801018,36637.95947
135.5672239,34.71801987,101435.0078
135.569954,34.7180295,159860.0583
135.572684,34.71803908,309063.03
135.575414,34.71804859,383910.6509
135.5781441,34.71805805,459066.4104
135.5808741,34.71806744,533113.6225
135.5836042,34.71807678,608269.3821
135.5863342,34.71808605,1434708.35
135.5890642,34.71809526,5422615.417
135.5917942,34.71810441,9410522.484
135.5945243,34.71811349,0
135.5972543,34.71812251,0
135.5999843,34.71813147,28514.38293
135.3925217,34.71502211,5084008.868
135.3952516,34.71503577,4642563.977
135.3979815,34.71504936,4231745.645
135.4007113,34.71506285,3907526.55
135.4034412,34.71507622,3722711.105
135.406171,34.71508952,3640336.221
135.4089008,34.71510275,3542120.013
135.4116307,34.71511593,3243247.037
135.4143605,34.71512905,2683520.261
135.4170904,34.71514211,2169205.28
135.4198202,34.7151551,1898846.686
135.4225501,34.71516803,1847098.361
135.4252799,34.71518091,1855547.067
135.4280098,34.71519371,1831257.037
135.4307396,34.71520646,1831257.037
135.4334694,34.71521914,23060127.06
135.4361993,34.71523176,23228156.53
135.4389291,34.71524432,23438322.08
135.441659,34.71525681,23638458.1
135.4443889,34.71526924,23644992.89
135.4471187,34.71528161,23646154.05
135.4498486,34.71529392,23708529.56
135.4525785,34.71530617,23590798.08
135.4553084,34.71531835,23532849.23
135.4580382,34.71533047,23520159.18
135.4607681,34.71534253,23595717.02
135.463498,34.71535452,23597751.79
135.4662279,34.71536646,23607294.76
135.4689579,34.71537833,23410529.48
135.4716878,34.71539014,23241598.13
135.4744177,34.7154019,23143314.1
135.4771476,34.7154136,23079696.71
135.4798775,34.71542524,23108376
135.4826074,34.71543683,23230923.31
135.4853373,34.71544835,23218694.4
135.4880672,34.71545981,22958833.75
135.4907971,34.71547122,22675647.91
135.493527,34.71548257,22409298.01
135.4962569,34.71549385,21715120.48
135.4989868,34.71550508,19524758.79
135.5017167,34.71551629,14995606.29
135.5044467,34.71552747,7874964.234
135.5071766,34.71553859,2930152.55
135.5099066,34.71554965,2233227.187
135.5126365,34.71556065,2138462.552
135.5153665,34.71557159,2098726.827
135.5180964,34.71558247,1937172.515
135.5208263,34.71559329,1995011.453
135.5235563,34.71560405,2081716.657
135.5262863,34.71561468,2087824.261
135.5290162,34.71562519,2014110.018
135.5317462,34.71563563,2001208.033
135.5344762,34.71564601,1854368.021
135.5372062,34.71565633,1697238.31
135.5399362,34.71566661,1681172.926
135.5426661,34.71567684,1891148.841
135.5453961,34.715687,2093983.388
135.548126,34.7156971,1235421.028
135.550856,34.71570715,558825.2355
135.5535859,34.71571714,567872.1789
135.5563159,34.71572707,455524.405
135.5590458,34.71573695,294704.025
135.5617758,34.71574676,218535.9221
135.5645058,34.71575651,214187.1245
135.5672357,34.7157662,163617.8463
135.5699657,34.71577583,73430.93486
135.5726956,34.7157854,150619.6577
135.5754256,34.71579491,226083.5559
135.5781556,34.71580437,301547.454
135.5808855,34.71581377,377011.3522
135.5836155,34.7158231,452475.2504
135.5863455,34.71583238,582273.0049
135.5890754,34.71584159,2338576.539
135.5918054,34.71585073,6065576.65
135.5945353,34.71585982,10053483.72
135.5972653,34.71586884,5280.441284
135.5999952,34.7158778,69701.82495
135.3925383,34.71276841,5011138.779
135.3952681,34.71278206,4517945.563
135.3979979,34.71279565,4121912.466
135.4007276,34.71280914,3861058.667
135.4034574,34.71282252,3696308.899
135.4061872,34.71283584,3628719.25
135.4089169,34.71284909,3537895.66
135.4116467,34.71286228,3180937.83
135.4143765,34.7128754,2628603.671
135.4171062,34.71288846,2093166.925
135.419836,34.71290146,1888285.803
135.4225658,34.7129144,1831257.037
135.4252956,34.71292728,1831257.037
135.4280253,34.71294009,1831257.037
135.4307551,34.71295284,23250165.9
135.4334849,34.71296552,23418195.37
135.4362146,34.71297815,23617087.56
135.4389444,34.71299071,23862305.75
135.4416742,34.7130032,23638458.1
135.444404,34.71301564,23644992.89
135.4471338,34.71302801,23646154.05
135.4498636,34.71304032,23708529.56
135.4525934,34.71305256,23590798.08
135.4553232,34.71306475,23546578.38
135.458053,34.71307687,23538112.68
135.4607828,34.71308893,23576707.43
135.4635126,34.71310092,23598807.88
135.4662425,34.71311285,23607294.76
135.4689723,34.71312472,23410529.48
135.4717021,34.71313653,23241598.13
135.474432,34.71314829,23163379.78
135.4771618,34.71315999,23135669.39
135.4798916,34.71317163,23163292.58
135.4826215,34.71318322,23296400.78
135.4853513,34.71319475,23265162.29
135.4880811,34.71320621,23028535.58
135.490811,34.71321762,22727396.23
135.4935408,34.71322897,22469495.04
135.4962706,34.71324026,21725681.37
