右上経度,右上緯度,左下経度,左下緯度,メッシュあたり賦存量MJ/y
135.5687,34.6989,135.5659,34.6966,-32095.26712
135.5714,34.6989,135.5687,34.6966,342574.9831
135.5742,34.6989,135.5714,34.6966,544841.6711
135.5769,34.6989,135.5741,34.6966,617288.0533
135.5796,34.6989,135.5769,34.6966,1403601.37
135.5824,34.6989,135.5796,34.6967,3676409.008
135.5851,34.6989,135.5823,34.6967,5759684.859
135.5878,34.6989,135.585,34.6967,7687620.842
135.5906,34.6989,135.5878,34.6967,9357074.408
135.5933,34.6989,135.5905,34.6967,10833197.31
135.596,34.699,135.5932,34.6967,12616280.18
135.5987,34.699,135.596,34.6967,14338614.75
135.6015,34.699,135.5987,34.6967,1176482.318
135.3941,34.6959,135.3913,34.6936,4882296.011
135.3968,34.6959,135.394,34.6936,4253923.499
135.3995,34.6959,135.3967,34.6936,3774459.43
135.4022,34.6959,135.3995,34.6937,3887460.873
135.405,34.6959,135.4022,34.6937,3850497.784
135.4077,34.6959,135.4049,34.6937,3743832.87
135.4104,34.6959,135.4077,34.6937,3678355.399
135.4132,34.696,135.4104,34.6937,26107811.27
135.4159,34.696,135.4131,34.6937,25955086.87
135.4186,34.696,135.4158,34.6937,25637197.04
135.4213,34.696,135.4186,34.6937,25242990.98
135.4241,34.696,135.4213,34.6938,25066126.58
135.4268,34.696,135.424,34.6938,24914352.3
135.4295,34.696,135.4268,34.6938,24727397.89
135.4323,34.6961,135.4295,34.6938,24611412.28
135.435,34.6961,135.4322,34.6938,24511649.34
135.4377,34.6961,135.435,34.6938,24414892.49
135.4405,34.6961,135.4377,34.6938,24335813.31
135.4432,34.6961,135.4404,34.6938,24339319.33
135.4459,34.6961,135.4431,34.6939,24344730.54
135.4486,34.6961,135.4459,34.6939,24366153.68
135.4514,34.6961,135.4486,34.6939,24431415.18
135.4541,34.6962,135.4513,34.6939,25057953.81
135.4568,34.6962,135.4541,34.6939,25431401.97
135.4596,34.6962,135.4568,34.6939,25861288.62
135.4623,34.6962,135.4595,34.6939,26311686.89
135.465,34.6962,135.4622,34.6939,26794290.89
135.4677,34.6962,135.465,34.694,27307212.84
135.4705,34.6962,135.4677,34.694,27710329.55
135.4732,34.6962,135.4704,34.694,28009457.49
135.4759,34.6962,135.4732,34.694,28159801.57
135.4787,34.6963,135.4759,34.694,28216300.93
135.4814,34.6963,135.4786,34.694,28067596.68
135.4841,34.6963,135.4813,34.694,27989990.04
135.4868,34.6963,135.4841,34.694,28077679.86
135.4896,34.6963,135.4868,34.6941,28245827.33
135.4923,34.6963,135.4895,34.6941,28365008.26
135.495,34.6963,135.4923,34.6941,27988758.98
135.4978,34.6963,135.495,34.6941,27236674.56
135.5005,34.6963,135.4977,34.6941,26658134.84
135.5032,34.6964,135.5005,34.6941,24818623.76
135.506,34.6964,135.5032,34.6941,19540384.24
135.5087,34.6964,135.5059,34.6941,10535634.89
135.5114,34.6964,135.5086,34.6941,4228619.67
135.5141,34.6964,135.5114,34.6942,3975554.117
135.5169,34.6964,135.5141,34.6942,3725619.873
135.5196,34.6964,135.5168,34.6942,3454933.177
135.5223,34.6964,135.5196,34.6942,2479975.156
135.5251,34.6964,135.5223,34.6942,2028770.84
135.5278,34.6965,135.525,34.6942,1965249.042
135.5305,34.6965,135.5277,34.6942,1983637.05
135.5332,34.6965,135.5305,34.6942,1707413.795
135.536,34.6965,135.5332,34.6942,1794326.037
135.5387,34.6965,135.5359,34.6942,1844191.11
135.5414,34.6965,135.5387,34.6943,2139906.023
135.5442,34.6965,135.5414,34.6943,1620841.281
135.5469,34.6965,135.5441,34.6943,1575104.357
135.5496,34.6965,135.5469,34.6943,1202816.999
135.5524,34.6966,135.5496,34.6943,694840.471
135.5551,34.6966,135.5523,34.6943,324367.3514
135.5578,34.6966,135.555,34.6943,313212.0486
135.5605,34.6966,135.5578,34.6943,365347.725
135.5633,34.6966,135.5605,34.6943,73607.86946
135.566,34.6966,135.5632,34.6943,-101421.3966
135.5687,34.6966,135.566,34.6944,86599.23706
135.5715,34.6966,135.5687,34.6944,439160.6464
135.5742,34.6966,135.5714,34.6944,544841.6711
135.5769,34.6966,135.5741,34.6944,617288.0533
135.5796,34.6966,135.5769,34.6944,1409937.899
135.5824,34.6967,135.5796,34.6944,3718652.539
135.5851,34.6967,135.5823,34.6944,5780806.624
135.5878,34.6967,135.5851,34.6944,7663330.813
135.5906,34.6967,135.5878,34.6944,9329616.113
135.5933,34.6967,135.5905,34.6944,10870160.39
135.596,34.6967,135.5932,34.6945,12802151.72
135.5988,34.6967,135.596,34.6945,14697684.76
135.6015,34.6967,135.5987,34.6945,1569347.15
135.3941,34.6936,135.3913,34.6914,5254039.078
135.3968,34.6936,135.394,34.6914,5203346.841
135.3995,34.6936,135.3968,34.6914,4898137.335
135.4023,34.6937,135.3995,34.6914,4350027.53
135.405,34.6937,135.4022,34.6914,4023696.259
135.4077,34.6937,135.4049,34.6914,3839936.902
135.4104,34.6937,135.4077,34.6914,3724823.282
135.4132,34.6937,135.4104,34.6915,26665298.59
135.4159,34.6937,135.4131,34.6915,26634207.42
135.4186,34.6937,135.4159,34.6915,26198693.27
135.4214,34.6937,135.4186,34.6915,25798788.39
135.4241,34.6938,135.4213,34.6915,25343906.35
135.4268,34.6938,135.424,34.6915,25175700.36
135.4296,34.6938,135.4268,34.6915,25036124.91
135.4323,34.6938,135.4295,34.6915,24884423.05
135.435,34.6938,135.4322,34.6916,24721637.37
135.4377,34.6938,135.435,34.6916,24605059.09
135.4405,34.6938,135.4377,34.6916,24523454.68
135.4432,34.6938,135.4404,34.6916,24507991.38
135.4459,34.6939,135.4432,34.6916,24529230.4
135.4487,34.6939,135.4459,34.6916,24566109.33
135.4514,34.6939,135.4486,34.6916,24618568.04
135.4541,34.6939,135.4513,34.6916,24977573.68
135.4568,34.6939,135.4541,34.6917,25304166.13
135.4596,34.6939,135.4568,34.6917,25838818.68
135.4623,34.6939,135.4595,34.6917,26454876.9
135.465,34.6939,135.4623,34.6917,27144660.79
135.4678,34.694,135.465,34.6917,27813466.29
135.4705,34.694,135.4677,34.6917,28234810.85
135.4732,34.694,135.4704,34.6917,28464645.5
135.4759,34.694,135.4732,34.6917,28549655.2
135.4787,34.694,135.4759,34.6918,28567637.55
135.4814,34.694,135.4786,34.6918,28631963.27
135.4841,34.694,135.4814,34.6918,28824980.52
135.4869,34.694,135.4841,34.6918,29109249.33
135.4896,34.6941,135.4868,34.6918,29290290.37
135.4923,34.6941,135.4895,34.6918,29212683.21
135.4951,34.6941,135.4923,34.6918,28721740.85
135.4978,34.6941,135.495,34.6918,27839385.08
135.5005,34.6941,135.4977,34.6918,26956422.34
135.5032,34.6941,135.5005,34.6919,24797291.74
135.506,34.6941,135.5032,34.6919,20293395.59
135.5087,34.6941,135.5059,34.6919,10887312.28
135.5114,34.6941,135.5087,34.6919,4867553.065
135.5142,34.6942,135.5114,34.6919,4818312.545
135.5169,34.6942,135.5141,34.6919,4554649.155
135.5196,34.6942,135.5168,34.6919,3668263.005
135.5223,34.6942,135.5196,34.6919,2253972.269
135.5251,34.6942,135.5223,34.6919,2075238.723
135.5278,34.6942,135.525,34.692,2620023.761
135.5305,34.6942,135.5278,34.692,3089361.455
135.5333,34.6942,135.5305,34.692,3011682.792
135.536,34.6942,135.5332,34.692,3193642.977
135.5387,34.6942,135.5359,34.692,3200208.432
135.5414,34.6943,135.5387,34.692,2761942.006
135.5442,34.6943,135.5414,34.692,2544918.506
135.5469,34.6943,135.5441,34.692,2539312.935
135.5496,34.6943,135.5469,34.692,1994883.191
135.5524,34.6943,135.5496,34.692,1437270.516
135.5551,34.6943,135.5523,34.6921,1042507.366
135.5578,34.6943,135.5551,34.6921,1148577.86
135.5606,34.6943,135.5578,34.6921,1646382.781
135.5633,34.6943,135.5605,34.6921,678746.4406
135.566,34.6943,135.5632,34.6921,134086.2847
135.5687,34.6944,135.566,34.6921,270358.5938
135.5715,34.6944,135.5687,34.6921,498301.5888
135.5742,34.6944,135.5714,34.6921,957409.1645
135.5769,34.6944,135.5742,34.6921,1452738.15
135.5797,34.6944,135.5769,34.6921,2362740.543
135.5824,34.6944,135.5796,34.6922,5136131.083
135.5851,34.6944,135.5823,34.6922,6978151.117
135.5878,34.6944,135.5851,34.6922,8616298.239
135.5906,34.6944,135.5878,34.6922,10191128.56
135.5933,34.6944,135.5905,34.6922,12030743.2
135.596,34.6944,135.5933,34.6922,14239487.38
135.5988,34.6945,135.596,34.6922,15838936.52
135.6015,34.6945,135.5987,34.6922,1711919.064
135.3941,34.6914,135.3913,34.6891,5467368.906
135.3968,34.6914,135.394,34.6891,5276216.931
135.3995,34.6914,135.3968,34.6891,5188561.606
135.4023,34.6914,135.3995,34.6891,5160047.223
135.405,34.6914,135.4022,34.6892,4624610.477
135.4077,34.6914,135.405,34.6892,4242306.528
135.4105,34.6914,135.4077,34.6892,26863365
135.4132,34.6915,135.4104,34.6892,27104299.24
135.4159,34.6915,135.4131,34.6892,26981016.49
135.4187,34.6915,135.4159,34.6892,26745926.61
135.4214,34.6915,135.4186,34.6892,26265511.73
135.4241,34.6915,135.4213,34.6893,25584238.72
135.4268,34.6915,135.4241,34.6893,25368341.91
135.4296,34.6915,135.4268,34.6893,25191075.74
135.4323,34.6915,135.4295,34.6893,25034034.25
135.435,34.6916,135.4323,34.6893,24871177.03
135.4378,34.6916,135.435,34.6893,24763757.98
135.4405,34.6916,135.4377,34.6893,24709679.37
135.4432,34.6916,135.4404,34.6893,24696493.29
135.4459,34.6916,135.4432,34.6894,24719333.12
135.4487,34.6916,135.4459,34.6894,24759105.55
135.4514,34.6916,135.4486,34.6894,24742318.59
135.4541,34.6916,135.4514,34.6894,24955395.83
135.4569,34.6917,135.4541,34.6894,25355914.46
135.4596,34.6917,135.4568,34.6894,25921193.56
135.4623,34.6917,135.4595,34.6894,26600617.08
135.465,34.6917,135.4623,34.6894,27299905.76
135.4678,34.6917,135.465,34.6895,27906402.06
135.4705,34.6917,135.4677,34.6895,28291839.61
135.4732,34.6917,135.4705,34.6895,28491047.7
135.476,34.6917,135.4732,34.6895,28605627.88
135.4787,34.6918,135.4759,34.6895,28666909.85
135.4814,34.6918,135.4786,34.6895,29000538.07
135.4841,34.6918,135.4814,34.6895,29200947.94
135.4869,34.6918,135.4841,34.6895,29480992.4
135.4896,34.6918,135.4868,34.6895,29536358.94
135.4923,34.6918,135.4896,34.6896,29285553.3
135.4951,34.6918,135.4923,34.6896,28731245.65
135.4978,34.6918,135.495,34.6896,27884796.87
135.5005,34.6918,135.4978,34.6896,26995497.61
135.5033,34.6919,135.5005,34.6896,24847983.98
135.506,34.6919,135.5032,34.6896,20404284.85
135.5087,34.6919,135.5059,34.6896,12149387.36
135.5114,34.6919,135.5087,34.6896,5159287.617
135.5142,34.6919,135.5114,34.6896,5032826.286
135.5169,34.6919,135.5141,34.6897,4160263.594
135.5196,34.6919,135.5169,34.6897,3249091.764
135.5224,34.6919,135.5196,34.6897,1753194.495
135.5251,34.6919,135.5223,34.6897,1740991.412
135.5278,34.692,135.525,34.6897,2294283.968
135.5305,34.692,135.5278,34.6897,2877458.544
135.5333,34.692,135.5305,34.6897,2483827.286
135.536,34.692,135.5332,34.6897,2696978.255
135.5387,34.692,135.536,34.6897,2743424.25
135.5415,34.692,135.5387,34.6897,2887163.555
135.5442,34.692,135.5414,34.6898,2860094.505
135.5469,34.692,135.5441,34.6898,2448657.972
135.5496,34.692,135.5469,34.6898,2061971.244
135.5524,34.692,135.5496,34.6898,1840527.603
135.5551,34.6921,135.5523,34.6898,1756244.637
135.5578,34.6921,135.5551,34.6898,2095122.599
135.5606,34.6921,135.5578,34.6898,1319647.166
135.5633,34.6921,135.5605,34.6898,853087.0064
135.566,34.6921,135.5632,34.6898,1029541.235
135.5688,34.6921,135.566,34.6898,1203138.718
135.5715,34.6921,135.5687,34.6899,858242.4731
135.5742,34.6921,135.5714,34.6899,1290431.238
135.5769,34.6921,135.5742,34.6899,2531251.169
135.5797,34.6921,135.5769,34.6899,3705186.273
135.5824,34.6922,135.5796,34.6899,6158308.347
135.5851,34.6922,135.5824,34.6899,7946591.551
135.5879,34.6922,135.5851,34.6899,9553003.399
135.5906,34.6922,135.5878,34.6899,11384340.99
135.5933,34.6922,135.5905,34.6899,13344981.88
135.596,34.6922,135.5933,34.6899,15441375.23
135.5988,34.6922,135.596,34.69,16615785.38
135.6015,34.6922,135.5987,34.69,1818583.978
135.3941,34.6891,135.3913,34.6869,5795812.354
135.3968,34.6891,135.3941,34.6869,5466312.817
135.3996,34.6891,135.3968,34.6869,5330077.432
135.4023,34.6891,135.3995,34.6869,5381825.757
135.405,34.6892,135.4022,34.6869,4963614.807
135.4078,34.6892,135.405,34.6869,4511609.033
135.4105,34.6892,135.4077,34.6869,27040787.83
135.4132,34.6892,135.4104,34.6869,27184561.95
135.4159,34.6892,135.4132,34.687,26994745.64
135.4187,34.6892,135.4159,34.687,26780777.52
135.4214,34.6892,135.4186,34.687,25963018.3
135.4241,34.6893,135.4214,34.687,25685623.2
135.4269,34.6893,135.4241,34.687,25433819.38
135.4296,34.6893,135.4268,34.687,25239655.8
135.4323,34.6893,135.4295,34.687,25083670.4
135.435,34.6893,135.4323,34.687,24868008.76
135.4378,34.6893,135.435,34.6871,24737355.78
135.4405,34.6893,135.4377,34.6871,24709679.37
135.4432,34.6893,135.4405,34.6871,24696493.29
135.446,34.6894,135.4432,34.6871,24719333.12
135.4487,34.6894,135.4459,34.6871,24759105.55
135.4514,34.6894,135.4486,34.6871,24929116.57
135.4541,34.6894,135.4514,34.6871,25147825.05
135.4569,34.6894,135.4541,34.6871,25481330.9
135.4596,34.6894,135.4568,34.6872,26014946.27
135.4623,34.6894,135.4596,34.6872,26657477.48
135.4651,34.6894,135.4623,34.6872,27325137.78
135.4678,34.6894,135.465,34.6872,27993079.47
135.4705,34.6895,135.4677,34.6872,28462237.98
135.4732,34.6895,135.4705,34.6872,28692040.78
135.476,34.6895,135.4732,34.6872,28764579.89
135.4787,34.6895,135.4759,34.6872,28811187.4
135.4814,34.6895,135.4787,34.6873,29267415.64
135.4842,34.6895,135.4814,34.6873,29498135.52
135.4869,34.6895,135.4841,34.6873,29695322.44
135.4896,34.6895,135.4868,34.6873,29738089.42
135.4923,34.6896,135.4896,34.6873,29258106.86
135.4951,34.6896,135.4923,34.6873,28541950.37
135.4978,34.6896,135.495,34.6873,27489586.57
135.5005,34.6896,135.4978,34.6873,26520565.84
135.5033,34.6896,135.5005,34.6873,24086357.36
135.506,34.6896,135.5032,34.6874,19473500.07
135.5087,34.6896,135.506,34.6874,11802848.35
135.5115,34.6896,135.5087,34.6874,4736305.08
135.5142,34.6896,135.5114,34.6874,4232095.574
135.5169,34.6897,135.5141,34.6874,2926540.107
135.5196,34.6897,135.5169,34.6874,2115799.687
135.5224,34.6897,135.5196,34.6874,1150694.964
135.5251,34.6897,135.5223,34.6874,1120651.575
135.5278,34.6897,135.5251,34.6874,1737963.096
135.5306,34.6897,135.5278,34.6875,2559205.18
135.5333,34.6897,135.5305,34.6875,2503131.839
135.536,34.6897,135.5332,34.6875,2502833.433
135.5387,34.6897,135.536,34.6875,2526739.053
135.5415,34.6897,135.5387,34.6875,1802838.889
135.5442,34.6898,135.5414,34.6875,2178358.221
135.5469,34.6898,135.5442,34.6875,2057133.586
135.5497,34.6898,135.5469,34.6875,1924743.479
135.5524,34.6898,135.5496,34.6875,1898585.703
135.5551,34.6898,135.5523,34.6875,1901172.721
135.5578,34.6898,135.5551,34.6876,1878545.293
135.5606,34.6898,135.5578,34.6876,1368667.037
135.5633,34.6898,135.5605,34.6876,1301018.14
135.566,34.6898,135.5633,34.6876,1481794.849
135.5688,34.6898,135.566,34.6876,1517292.173
135.5715,34.6899,135.5687,34.6876,1697438.275
135.5742,34.6899,135.5714,34.6876,2950080.319
135.577,34.6899,135.5742,34.6876,3730952.705
135.5797,34.6899,135.5769,34.6876,5401456.805
135.5824,34.6899,135.5796,34.6876,7788935.974
135.5851,34.6899,135.5824,34.6877,9239845.283
135.5879,34.6899,135.5851,34.6877,10731602.26
135.5906,34.6899,135.5878,34.6877,12453567.19
135.5933,34.6899,135.5906,34.6877,14368435.87
135.5961,34.6899,135.5933,34.6877,15876959.64
135.5988,34.69,135.596,34.6877,17315336.58
135.6015,34.69,135.5987,34.6877,1850266.626
135.3914,34.6868,135.3886,34.6846,6490718.427
135.3941,34.6869,135.3914,34.6846,5972179.092
135.3969,34.6869,135.3941,34.6846,5590931.232
135.3996,34.6869,135.3968,34.6846,5457864.111
135.4023,34.6869,135.3995,34.6846,5392386.639
135.405,34.6869,135.4023,34.6847,5052326.221
135.4078,34.6869,135.405,34.6847,27475816.36
135.4105,34.6869,135.4077,34.6847,27601399.66
135.4132,34.6869,135.4105,34.6847,27350960.83
135.416,34.687,135.4132,34.6847,27107507.1
135.4187,34.687,135.4159,34.6847,27028386.28
135.4214,34.687,135.4186,34.6847,26168092.96
135.4241,34.687,135.4214,34.6847,25740982.92
135.4269,34.687,135.4241,34.6848,25426741.81
135.4296,34.687,135.4268,34.6848,25179915.39
135.4323,34.687,135.4296,34.6848,25042686.47
135.4351,34.687,135.4323,34.6848,24926663.47
135.4378,34.6871,135.435,34.6848,24839139.21
135.4405,34.6871,135.4377,34.6848,24800328.48
135.4432,34.6871,135.4405,34.6848,24842257.88
135.446,34.6871,135.4432,34.6848,24888433.57
135.4487,34.6871,135.4459,34.6849,24942677.23
135.4514,34.6871,135.4487,34.6849,25162901.17
135.4542,34.6871,135.4514,34.6849,25441804.58
135.4569,34.6871,135.4541,34.6849,25694916.34
135.4596,34.6872,135.4568,34.6849,26112956.91
135.4623,34.6872,135.4596,34.6849,26608483.18
135.4651,34.6872,135.4623,34.6849,27205417.23
135.4678,34.6872,135.465,34.6849,27836134.4
135.4705,34.6872,135.4678,34.685,28308582.04
135.4733,34.6872,135.4705,34.685,28587284.93
135.476,34.6872,135.4732,34.685,28676812.84
135.4787,34.6872,135.4759,34.685,28764607.04
135.4814,34.6873,135.4787,34.685,29055471.92
135.4842,34.6873,135.4814,34.685,29301605.94
135.4869,34.6873,135.4841,34.685,29609229.57
135.4896,34.6873,135.4869,34.685,29629487.85
135.4924,34.6873,135.4896,34.685,28951567.87
135.4951,34.6873,135.4923,34.6851,27028648.83
135.4978,34.6873,135.495,34.6851,25246394.01
135.5006,34.6873,135.4978,34.6851,23538205.17
135.5033,34.6873,135.5005,34.6851,20194288.95
135.506,34.6874,135.5032,34.6851,14130053.88
135.5087,34.6874,135.506,34.6851,8592896.01
135.5115,34.6874,135.5087,34.6851,2952291.129
135.5142,34.6874,135.5114,34.6851,3159577.864
135.5169,34.6874,135.5142,34.6851,2352925.228
135.5197,34.6874,135.5169,34.6852,1400030.816
135.5224,34.6874,135.5196,34.6852,901863.8415
135.5251,34.6874,135.5223,34.6852,888023.454
135.5278,34.6874,135.5251,34.6852,1449173.737
135.5306,34.6875,135.5278,34.6852,2006976.928
135.5333,34.6875,135.5305,34.6852,2376245.703
135.536,34.6875,135.5333,34.6852,2037571.337
135.5388,34.6875,135.536,34.6852,1517386.391
135.5415,34.6875,135.5387,34.6852,397768.1217
135.5442,34.6875,135.5414,34.6853,1053777.788
135.5469,34.6875,135.5442,34.6853,1628043.415
135.5497,34.6875,135.5469,34.6853,1714561.952
135.5524,34.6875,135.5496,34.6853,1670900.249
135.5551,34.6875,135.5524,34.6853,1517583.758
135.5579,34.6876,135.5551,34.6853,1476335.58
135.5606,34.6876,135.5578,34.6853,1503438.581
135.5633,34.6876,135.5605,34.6853,1707053.166
135.566,34.6876,135.5633,34.6853,1870994.249
135.5688,34.6876,135.566,34.6853,1661607.39
135.5715,34.6876,135.5687,34.6854,2480846.479
135.5742,34.6876,135.5715,34.6854,4827362.113
135.577,34.6876,135.5742,34.6854,5838830.596
135.5797,34.6876,135.5769,34.6854,7274942.393
135.5824,34.6876,135.5796,34.6854,9115435.831
135.5851,34.6877,135.5824,34.6854,10291137.26
135.5879,34.6877,135.5851,34.6854,11753048.81
135.5906,34.6877,135.5878,34.6854,13430658.04
135.5933,34.6877,135.5906,34.6854,15349593.86
135.5961,34.6877,135.5933,34.6854,16377969.07
135.5988,34.6877,135.596,34.6854,17947501.35
135.6015,34.6877,135.5988,34.6855,1957987.628
135.3914,34.6846,135.3886,34.6823,6281612.952
135.3941,34.6846,135.3914,34.6823,5865514.178
135.3969,34.6846,135.3941,34.6824,5578258.173
135.3996,34.6846,135.3968,34.6824,5419844.934
135.4023,34.6846,135.3996,34.6824,5308955.667
135.4051,34.6847,135.4023,34.6824,5015363.132
135.4078,34.6847,135.405,34.6824,27845696.32
135.4105,34.6847,135.4077,34.6824,27610399.75
135.4132,34.6847,135.4105,34.6824,27429547.02
135.416,34.6847,135.4132,34.6825,27292082.56
135.4187,34.6847,135.4159,34.6825,27143259.91
135.4214,34.6847,135.4187,34.6825,26311675.96
135.4242,34.6847,135.4214,34.6825,25744069.92
135.4269,34.6848,135.4241,34.6825,25311176.19
135.4296,34.6848,135.4268,34.6825,24991767.5
135.4323,34.6848,135.4296,34.6825,24872856.73
135.4351,34.6848,135.4323,34.6825,24849759.3
135.4378,34.6848,135.435,34.6826,24848311.68
135.4405,34.6848,135.4378,34.6826,24894795.51
135.4433,34.6848,135.4405,34.6826,24941279.34
135.446,34.6848,135.4432,34.6826,25016213.38
135.4487,34.6849,135.4459,34.6826,25109008.19
135.4514,34.6849,135.4487,34.6826,25352035.73
135.4542,34.6849,135.4514,34.6826,25669005.68
135.4569,34.6849,135.4541,34.6826,25907404.04
135.4596,34.6849,135.4569,34.6827,26220587.02
135.4624,34.6849,135.4596,34.6827,26615423.4
135.4651,34.6849,135.4623,34.6827,27019070.71
135.4678,34.6849,135.465,34.6827,27529893.24
135.4705,34.685,135.4678,34.6827,27950871.95
135.4733,34.685,135.4705,34.6827,28284688.04
135.476,34.685,135.4732,34.6827,28435371.53
135.4787,34.685,135.476,34.6827,28438844.75
135.4815,34.685,135.4787,34.6827,28717034.97
135.4842,34.685,135.4814,34.6828,29208134.2
135.4869,34.685,135.4841,34.6828,29347032.08
135.4896,34.685,135.4869,34.6828,28924117.91
135.4924,34.685,135.4896,34.6828,27135390.14
135.4951,34.6851,135.4923,34.6828,23207334.86
135.4978,34.6851,135.4951,34.6828,18530212.87
135.5006,34.6851,135.4978,34.6828,13882648.72
135.5033,34.6851,135.5005,34.6828,9923539.829
135.506,34.6851,135.5032,34.6829,7093885.882
135.5088,34.6851,135.506,34.6829,5308332.6
135.5115,34.6851,135.5087,34.6829,2392042.386
135.5142,34.6851,135.5114,34.6829,2453661.334
135.5169,34.6851,135.5142,34.6829,1202873.763
