原点(経度),原点(緯度),メッシュあたり導入P_MJ/y
135.543076,34.6413058,7054373.163
135.5458035,34.64131595,9021482.275
135.548531,34.64132604,9897165.62
135.5512585,34.64133608,9335435.431
135.5539861,34.64134605,12107905.87
135.5567136,34.64135597,11798168.8
135.5594411,34.64136583,13271617.62
135.5621686,34.64137562,4581879.891
135.4067193,34.63846621,27134.92687
135.4094467,34.63847946,3372510.362
135.412174,34.63849265,3750477.466
135.4149014,34.63850578,12181902.84
135.4176287,34.63851886,18193188.63
135.4203561,34.63853187,7973183.988
135.4230834,34.63854482,5907223.122
135.4258108,34.6385577,13517545.78
135.4285381,34.63857053,25220399.19
135.4312655,34.63858329,26819659.06
135.4339928,34.638596,26601618.85
135.4367202,34.63860864,20425161.98
135.4394476,34.63862121,5354612.668
135.442175,34.63863372,2635761.801
135.4530845,34.63868314,656046.7174
135.4558119,34.63869533,11443383.57
135.4585392,34.63870747,18055425.53
135.4612666,34.63871954,19129484.12
135.463994,34.63873155,2909254.422
135.4667214,34.6387435,9142762.574
135.4694488,34.63875538,17686828.15
135.4721762,34.63876721,15953102
135.4749035,34.63877897,17483812.4
135.4776309,34.63879065,16485724
135.4803583,34.63880226,18417392.72
135.4830857,34.63881381,14324562.11
135.4858131,34.63882531,10691797.48
135.4885404,34.63883673,4092990.005
135.4912678,34.63884808,2870911.85
135.4939952,34.63885937,1886975.093
135.4967226,34.6388706,2246609.068
135.49945,34.63888177,1798920.272
135.5021774,34.63889287,1468715.304
135.5049048,34.63890391,1267065.964
135.5076322,34.63891488,732504.8352
135.5103596,34.63892579,460954.108
135.513087,34.63893665,653535.0707
135.5158144,34.63894744,1220109.014
135.5185418,34.63895817,1526798.711
135.5212692,34.63896884,958763.4391
135.5239966,34.63897945,472513.6575
135.526724,34.63899001,172929.1915
135.5294514,34.63900051,265304.1916
135.5321788,34.63901095,265072.0782
135.5349062,34.63902132,601733.0422
135.5376336,34.63903165,2334197.148
135.540361,34.63904191,4543460.445
135.5430884,34.63905213,7666969.835
135.5458159,34.63906228,8881616.869
135.5485433,34.63907237,10014656.92
135.5512707,34.6390824,8716689.301
135.5539982,34.63909237,11070580.43
135.5567256,34.63910229,11783277.79
135.559453,34.63911214,13895288.86
135.5621805,34.63912193,12559712.91
135.5649079,34.63913166,652742.5248
135.4012809,34.63618593,134277.3723
135.4040081,34.6361993,971424.6253
135.4067354,34.63621261,5845296.96
135.4094627,34.63622585,5046822.154
135.4121899,34.63623904,20048138.8
135.4149172,34.63625217,4476475.115
135.4176445,34.63626524,6247415.87
135.4203718,34.63627825,7234722.342
135.4230991,34.6362912,14111712.78
135.4258263,34.63630408,16782831.09
135.4285536,34.63631691,16733117.59
135.4312809,34.63632967,22068911.79
135.4340082,34.63634237,22402976.74
135.4367355,34.63635501,19329574.95
135.4394628,34.63636758,24612517.65
135.4421901,34.63638009,14409893.42
135.4558266,34.63644169,12273045.5
135.458554,34.63645383,15052338.92
135.4612813,34.6364659,15392435.15
135.4640086,34.63647791,10809165.62
135.4667359,34.63648985,8225059.275
135.4694632,34.63650174,13642005.12
135.4721905,34.63651356,14086934.41
135.4749178,34.63652532,18524262.18
135.4776451,34.636537,18008223.32
135.4803724,34.63654861,15113474.5
135.4830997,34.63656017,13647218.85
135.485827,34.63657166,9284272.515
135.4885543,34.63658308,3706533.204
135.4912817,34.63659443,3107351.576
135.494009,34.63660572,2896288.936
135.4967363,34.63661695,3024251.651
135.4994636,34.63662812,2057713.441
135.5021909,34.63663922,1917378.793
135.5049182,34.63665025,1443261.927
135.5076455,34.63666122,1178142.095
135.5103729,34.63667213,853911.907
135.5131002,34.63668298,1131175.654
135.5158275,34.63669377,1374834.187
135.5185548,34.6367045,1188103.88
135.5212821,34.63671517,921022.8944
135.5240095,34.63672578,669154.5193
135.5267368,34.63673634,201337.7635
135.5294641,34.63674684,353534.6265
135.5321915,34.63675727,432701.4976
135.5349188,34.63676765,925984.9187
135.5376462,34.63677797,3082229.847
135.5403735,34.63678824,5778904.564
135.5431009,34.63679845,8981557.978
135.5458282,34.6368086,10761702.98
135.5485556,34.63681869,8729072.706
135.5512829,34.63682872,8268206.404
135.5540103,34.63683869,10498361.35
135.5567376,34.6368486,12469815.85
135.559465,34.63685845,12425333.21
135.5621924,34.63686824,11585732.26
135.5649197,34.63687797,10995475.27
135.5676471,34.63688764,10945685.25
135.4012971,34.63393233,549472.1836
135.4067515,34.633959,6334967.617
135.4094787,34.63397225,21820851.3
135.4122059,34.63398543,23718270.8
135.4149331,34.63399856,17060752.64
135.4176603,34.63401163,17020932.56
135.4203875,34.63402463,22117307.03
135.4231147,34.63403758,24936738.92
135.4258419,34.63405046,18112522.53
135.4285691,34.63406328,17838549.34
135.4312964,34.63407604,17205069.17
135.4340236,34.63408874,21077917.85
135.4367508,34.63410137,16072139.72
135.439478,34.63411395,23140103.44
135.4422052,34.63412645,18614260.32
135.4503869,34.63416361,2506168.334
135.4531142,34.63417586,10998223.36
135.4558414,34.63418805,11245059.46
135.4585687,34.63420019,12954678.83
135.4612959,34.63421226,16935391.1
135.4640232,34.63422426,15908487.15
135.4667504,34.63423621,26531188.94
135.4694776,34.63424809,27203293.95
135.4722048,34.63425991,17724538.39
135.4749321,34.63427167,19938334.89
135.4776593,34.63428335,20285764.14
135.4803865,34.63429496,11138664.51
135.4831138,34.63430652,17562676.79
135.485841,34.63431801,5102232.261
135.4885682,34.63432943,2547466.871
135.4912955,34.63434078,3427763.717
135.4940227,34.63435207,3232361.234
135.4967499,34.6343633,3027238.89
135.4994772,34.63437446,2458299.279
135.5022044,34.63438556,2103813.418
135.5049317,34.63439659,1635013.048
135.5076589,34.63440756,1387108.914
135.5103862,34.63441847,1514519.281
135.5131134,34.63442931,1456235.614
135.5158406,34.6344401,1632236.278
135.5185679,34.63445083,838214.3687
135.5212951,34.6344615,825623.0145
135.5240224,34.63447211,688198.2562
135.5267496,34.63448266,431196.8263
135.5294769,34.63449316,352430.7888
135.5322042,34.6345036,490266.6168
135.5349314,34.63451398,1134173.387
135.5376587,34.6345243,5153283.062
135.540386,34.63453457,5545517.642
135.5431133,34.63454477,8556533.383
135.5458405,34.63455492,8806649.942
135.5485678,34.63456501,6448206.265
135.5512951,34.63457504,9160308.401
135.5540224,34.63458501,10340506.58
135.5567497,34.63459492,12539829.36
135.559477,34.63460477,13641256.94
135.5622043,34.63461456,13936521.35
135.5649316,34.63462428,13274552
135.5676588,34.63463395,14188057.94
135.5703861,34.63464356,8581268.738
135.4040404,34.6316921,7282035.942
135.4067676,34.6317054,23347986.29
135.4094947,34.63171864,23325375.14
135.4122218,34.63173182,9916552.071
135.414949,34.63174495,113043.4156
135.4176761,34.63175801,12846902.57
135.4204032,34.63177101,14097473.05
135.4231304,34.63178396,20680137.74
135.4258575,34.63179684,20410674.17
135.4285846,34.63180965,19352711.3
135.4313118,34.63182241,22620798.47
135.4340389,34.63183511,22410127.51
135.4367661,34.63184774,9632426.726
135.4394932,34.63186031,21300879.46
135.4422204,34.63187282,22859075.23
135.4504019,34.63190997,427100.946
135.453129,34.63192222,2818329.637
135.4558562,34.63193442,15236818.93
135.4585834,34.63194655,14371851.12
135.4613105,34.63195862,18821783.04
135.4640377,34.63197062,16212440.47
135.4667649,34.63198257,22285520.02
135.469492,34.63199445,21992965.44
135.4722192,34.63200627,17923344.64
135.4749463,34.63201802,22348084.45
135.4776735,34.6320297,24864147.85
135.4804006,34.63204132,4919674.973
135.4831278,34.63205287,8467928.727
135.485855,34.63206436,6851902.7
135.4885821,34.63207578,2775814.312
135.4913093,34.63208713,3393388.147
135.4940364,34.63209842,2804892.65
135.4967636,34.63210964,2564952.927
135.4994908,34.63212081,2280752.732
135.5022179,34.6321319,1667768.325
135.5049451,34.63214293,1310256.069
135.5076723,34.63215389,1174303.565
135.5103994,34.6321648,1365549.646
135.5131266,34.63217564,1352396.942
135.5158538,34.63218643,1538659.352
135.518581,34.63219716,1086054.373
135.5213081,34.63220782,643252.1393
135.5240353,34.63221843,745083.3797
135.5267625,34.63222898,276159.3026
135.5294897,34.63223948,92012.27658
135.5322169,34.63224992,371600.1332
135.5349441,34.6322603,1059168.124
135.5376712,34.63227062,5656770.074
135.5403984,34.63228089,8150625.115
135.5431257,34.63229109,6945706.664
135.5458529,34.63230124,6641873.462
135.5485801,34.63231132,8808271.804
135.5513073,34.63232135,8604951.1
135.5540345,34.63233132,12557939.2
135.5567617,34.63234123,12392703.67
135.5594889,34.63235108,12280579.56
135.5622162,34.63236087,13471591.66
135.5649434,34.63237059,13701085.92
135.5676706,34.63238026,10817421.9
135.5703978,34.63238987,12640272.48
135.4013295,34.62942513,5360476.427
135.4040566,34.62943849,19167105.04
135.4067836,34.62945179,23884510.56
135.4095107,34.62946503,7032486.139
135.4122378,34.62947821,645484.8623
135.4149648,34.62949133,14499262.7
135.4176919,34.62950439,20155876.84
135.4204189,34.62951739,18529677
135.423146,34.62953033,18884254.24
135.4258731,34.62954321,20495524.65
135.4286001,34.62955603,20921176.26
135.4313272,34.62956878,16432693.48
135.4340543,34.62958148,6721142.178
135.4367814,34.62959411,3157834.813
135.4395084,34.62960668,22997329.04
135.4422355,34.62961918,26113054.25
135.4449626,34.62963163,957868.2574
135.455871,34.62968078,9754464.167
135.4585981,34.62969291,17555892.92
135.4613252,34.62970498,18529490.3
135.4640522,34.62971699,19232799.2
135.4667793,34.62972893,16336293.87
135.4695064,34.62974081,26012113.86
135.4722335,34.62975263,21146246.8
135.4749606,34.62976438,19854904.34
135.4776877,34.62977606,5485606.532
135.4804147,34.62978767,9191002.9
135.4831418,34.62979922,15369025.15
135.4858689,34.62981071,6075476.941
135.488596,34.62982213,3613527.874
135.4913231,34.62983348,4171570.808
135.4940502,34.62984477,4579343.405
135.4967773,34.62985599,2969275.753
135.4995044,34.62986715,1835305.866
135.5022315,34.62987824,1945585.738
135.5049585,34.62988927,2155489.878
135.5076856,34.62990023,1511553.909
135.5104127,34.62991113,1262883.609
135.5131398,34.62992197,1281326.322
135.5158669,34.62993276,1429520.219
135.518594,34.62994348,875962.19
135.5213211,34.62995414,1078051.584
135.5240482,34.62996475,793274.7268
135.5267753,34.6299753,464303.2234
135.5295024,34.6299858,452472.8442
135.5322296,34.62999624,910813.5696
135.5349567,34.63000662,2633101.194
135.5376838,34.63001694,6355221.269
135.5404109,34.63002721,9140550.732
135.5431381,34.63003741,10882028.89
135.5458652,34.63004756,7732892.361
135.5485923,34.63005764,11248661
135.5513195,34.63006767,11052214.31
135.5540466,34.63007763,10942867.22
135.5567738,34.63008754,12137120.89
135.5595009,34.63009739,13374889.11
135.562228,34.63010717,12509485.57
135.5649552,34.6301169,13971385.56
135.5676823,34.63012657,12840785.76
135.5704095,34.63013617,14529187.03
135.5731366,34.63014572,17735113.3
135.5758638,34.6301552,13623830.37
135.5785909,34.63016463,121686.3507
135.4013458,34.62717153,614068.5217
135.4040728,34.62718489,521241.4327
135.4067997,34.62719819,4793.828712
135.4095267,34.62721142,1543307.131
135.4122537,34.6272246,17862895.67
135.4149807,34.62723772,20403666.39
135.4177077,34.62725078,23549907.51
135.4204347,34.62726377,21358110.82
135.4231616,34.62727671,10674652.28
135.4258886,34.62728959,18088365.57
135.4286156,34.6273024,20290123.77
135.4313426,34.62731515,17784418.15
135.4340696,34.62732785,10732338.21
135.4367966,34.62734048,1600699.75
135.4395236,34.62735304,17123848.16
135.4422506,34.62736555,26182440.13
135.4449777,34.62737799,4966815.159
135.4504317,34.62740269,5287635.059
135.4531587,34.62741495,12139268.74
135.4558857,34.62742714,12333440.84
135.4586128,34.62743927,28780359.63
135.4613398,34.62745134,25667183.25
135.4640668,34.62746335,27669400.08
135.4667938,34.62747529,26185089.41
135.4695208,34.62748717,20233885.22
135.4722478,34.62749898,19903162.52
135.4749748,34.62751073,11348342.44
135.4777018,34.62752241,1663276.938
135.4804288,34.62753402,15896673.21
135.4831559,34.62754557,13727602.19
135.4858829,34.62755706,6318303.974
135.4886099,34.62756848,3328835.002
135.4913369,34.62757983,4129252.142
135.4940639,34.62759111,4287055.689
135.4967909,34.62760234,2055467.841
135.4995179,34.6276135,2924040.494
135.502245,34.62762458,2220019.514
135.504972,34.6276356,2226561.356
135.507699,34.62764656,1539094.053
135.510426,34.62765746,1424160.027
135.513153,34.6276683,1474586.377
135.5158801,34.62767908,1601255.198
135.5186071,34.6276898,1218523.558
135.5213341,34.62770046,1280849.312
135.5240611,34.62771106,455241.9203
135.5267882,34.62772162,1032734.827
135.5295152,34.62773212,1428532.996
135.5322422,34.62774256,2151773.862
135.5349693,34.62775294,4168039.018
135.5376963,34.62776327,7344718.327
135.5404234,34.62777353,8587506.915
135.5431505,34.62778373,9880165.513
135.5458775,34.62779387,11789135.16
135.5486046,34.62780395,10361247.54
135.5513317,34.62781398,8545729.472
135.5540587,34.62782395,12100309.69
135.5567858,34.62783385,13425560.33
135.5595129,34.6278437,13945493.15
135.5622399,34.62785348,15239630.48
135.564967,34.62786321,15417350.93
135.5676941,34.62787287,13819786.78
135.5704211,34.62788248,15720214.97
135.5731482,34.62789202,13976959.76
135.5758753,34.6279015,15960113.16
135.5786023,34.62791093,1851208.783
135.4095427,34.62495781,1037965.844
135.4122696,34.62497099,19473345.7
135.4149965,34.6249841,23105488.13
135.4177235,34.62499716,23709572.03
135.4204504,34.62501015,23803511.34
135.4231773,34.62502309,11995810.33
135.4259042,34.62503596,23461071.12
135.4286311,34.62504877,15401027.67
135.4313581,34.62506152,18799182.12
135.434085,34.62507421,5352348.289
135.4368119,34.62508684,12068047.74
135.4395388,34.62509941,21897839.78
135.4422658,34.62511191,18610565.56
135.4449927,34.62512435,3239661.922
135.4504466,34.62514905,2971781.52
135.4531735,34.62516131,22701421.8
135.4559005,34.6251735,28230751.31
135.4586274,34.62518563,29635785.86
135.4613544,34.6251977,29862537.17
135.4640813,34.62520971,28862986.52
135.4668083,34.62522165,19176186.39
135.4695352,34.62523352,25028646.02
135.4722621,34.62524534,16175776.82
135.4749891,34.62525709,1415185.73
135.477716,34.62526877,18403995.7
135.480443,34.62528038,18159078.24
135.4831699,34.62529193,10797395.96
135.4858968,34.62530341,7326136.964
135.4886238,34.62531483,4183708.601
135.4913507,34.62532618,4268114.391
135.4940777,34.62533746,3479881.32
135.4968046,34.62534868,3793897.49
135.4995315,34.62535984,2734471.622
135.5022585,34.62537092,2971346.662
135.5049854,34.62538194,2303080.203
135.5077124,34.62539289,1652043.824
135.5104393,34.62540378,1595533.287
135.5131662,34.62541462,1540819.224
135.5158932,34.6254254,1735346.15
135.5186201,34.62543612,1474278.94
135.5213471,34.62544678,1781530.353
135.524074,34.62545738,1115860.263
135.526801,34.62546793,2117504.327
135.529528,34.62547844,1855087.748
135.5322549,34.62548888,2551249.252
135.5349819,34.62549926,5790270.99
135.5377089,34.62550958,7793609.632
135.5404359,34.62551984,9700108.406
135.5431629,34.62553005,9962785.639
135.5458898,34.62554019,10323322.95
135.5486168,34.62555027,11184905.62
135.5513438,34.62556029,11068011.02
135.5540708,34.62557026,13148994.53
135.5567978,34.62558016,16507915.12
135.5595248,34.62559001,11337740.22
135.5622518,34.62559979,14336034.29
135.5649788,34.62560951,13484008.83
135.5677058,34.62561918,15444052.25
135.5704328,34.62562878,14979542.62
135.5731598,34.62563832,14454186.92
135.5758868,34.62564781,17471259.48
135.5786138,34.62565723,9080348.961
135.4122856,34.62271738,5214424.28
135.4150124,34.62273049,12352856.82
135.4177392,34.62274354,14238944.3
135.4204661,34.62275653,14452205.28
135.4231929,34.62276946,13413268.62
135.4259198,34.62278233,16061369.44
135.4286466,34.62279514,18230397.48
135.4313735,34.62280789,22291634.53
135.4341003,34.62282058,16716895.8
135.4368272,34.62283321,18194544.52
135.439554,34.62284577,7523139.958
135.4422809,34.62285827,5814346.14
135.4450078,34.62287072,244596.9269
135.4531884,34.62290767,123124.1293
135.4559152,34.62291986,9415380.633
135.4586421,34.62293199,16198965.43
135.461369,34.62294406,15681090.53
135.4640959,34.62295607,9423785.379
135.4668227,34.622968,3006172.708
135.4695496,34.62297988,4458568.225
135.4722765,34.6229917,8013205.393
135.4750033,34.62300344,15745826.23
135.4777302,34.62301512,22524346.94
135.4804571,34.62302673,16887828.93
135.4831839,34.62303828,10405317.51
135.4859108,34.62304976,4279575.335
135.4886377,34.62306118,4367550.948
135.4913645,34.62307252,4045185.314
135.4940914,34.6230838,4019513.169
135.4968183,34.62309503,3148000.092
135.4995451,34.62310618,2923498.69
135.502272,34.62311726,2700596.897
135.5049989,34.62312827,1772419.484
135.5077257,34.62313922,1244555.187
135.5104526,34.62315011,1458315.708
135.5131795,34.62316094,1728208.943
135.5159063,34.62317172,1802114.525
135.5186332,34.62318243,1902368.586
135.5213601,34.62319309,2406717.941
135.524087,34.62320369,2268111.974
135.5268138,34.62321424,2979086.849
135.5295407,34.62322474,2380574.728
135.5322676,34.62323519,2914195.494
135.5349945,34.62324557,6212686.923
135.5377214,34.62325589,7785888.128
135.5404483,34.62326615,10189014.28
135.5431753,34.62327635,8953450.936
135.5459022,34.62328649,7790036.061
135.5486291,34.62329657,12433242.22
135.551356,34.6233066,12160577.66
135.5540829,34.62331656,16176735.15
135.5568099,34.62332647,15080273.28
135.5595368,34.62333631,12973119.06
135.5622637,34.6233461,11086754.38
135.5649906,34.62335582,15471110.47
135.5677175,34.62336548,14719301.49
135.5704445,34.62337508,13735624.21
135.5731714,34.62338463,14489101.76
135.5758983,34.62339411,18354082.55
135.5786252,34.62340353,11950100.39
135.4232086,34.62051584,4197117.692
135.4259353,34.62052871,27070608.39
135.4286621,34.62054152,23007369.18
135.4313889,34.62055426,14694837.18
135.4341157,34.62056695,6672662.215
135.4368425,34.62057957,6022713.746
135.4395692,34.62059214,15485311.2
135.442296,34.62060464,23855462.47
135.4450228,34.62061708,4251685.511
135.4504764,34.62064177,7030107.712
135.4532032,34.62065403,12885892.15
135.4586568,34.62067835,8389098.099
135.4613836,34.62069042,14101764.93
135.4641104,34.62070243,12781840.94
135.4668372,34.62071436,24374619.43
135.469564,34.62072624,26276894.86
135.4722908,34.62073805,16910526.58
135.4750176,34.6207498,21185234.84
135.4777444,34.62076147,15995797.93
135.4804711,34.62077308,13344399.59
135.4831979,34.62078462,11232258.45
135.4859247,34.62079611,6896125.573
135.4886515,34.62080752,3841506.846
135.4913783,34.62081887,5611193.769
135.4941051,34.62083015,3878532.547
135.4968319,34.62084137,2037683.862
135.4995587,34.62085252,2098644.009
135.5022855,34.6208636,1612901.385
135.5050123,34.6208746,1355523.134
135.5077391,34.62088555,1320137.324
135.5104659,34.62089643,1436973.735
135.5131927,34.62090725,1792860.626
135.5159195,34.62091803,2116520.935
135.5186463,34.62092874,2033742.041
135.5213731,34.62093939,1932855.709
135.5240999,34.62094999,2615015.408
135.5268267,34.62096054,3630813.388
135.5295535,34.62097104,3446578.261
135.5322803,34.62098149,3304933.868
135.5350072,34.62099187,10049582.5
135.537734,34.62100219,11036034.03
135.5404608,34.62101245,13038806.25
135.5431877,34.62102266,13473826.52
135.5459145,34.6210328,12672669.43
135.5486414,34.62104288,14709452.29
135.5513682,34.6210529,13996415.36
135.5540951,34.62106287,15866928.91
135.5568219,34.62107277,17994831.03
135.5595487,34.62108262,15279952.19
135.5622756,34.6210924,12336534.69
135.5650024,34.62110212,15338981.77
135.5677293,34.62111179,16893108.54
135.5704561,34.62112139,15868707
135.573183,34.62113093,17135589.04
135.5759098,34.62114041,19102559.44
135.5786367,34.62114983,8069468.666
135.4014107,34.61815713,22025.84427
135.4041374,34.61817047,2795560.053
135.4259509,34.61827508,4023078.937
135.4286776,34.61828789,1306.107608
135.434131,34.61831331,9594170.505
135.4368577,34.61832594,13872202.05
135.4395844,34.6183385,17763730.1
135.4423111,34.618351,24016038.72
135.4450379,34.61836344,8943537.148
135.4504913,34.61838813,8850378.062
135.453218,34.61840039,22051075.06
135.4559447,34.61841258,7811675.336
135.4586715,34.61842471,26187375.61
135.4613982,34.61843678,27667929.47
135.4641249,34.61844878,18667203.56
135.4668516,34.61846072,28345136.65
135.4695784,34.61847259,25026716.55
135.4723051,34.61848441,21361825.78
135.4750318,34.61849615,18557061.92
135.4777585,34.61850782,10618486.79
135.4804852,34.61851943,9636951.254
135.483212,34.61853097,8701874.464
135.4859387,34.61854245,6328447.818
135.4886654,34.61855387,5340010.881
135.4913921,34.61856521,5317280.683
135.4941188,34.61857649,4294717.591
135.4968456,34.61858771,2255382.477
135.4995723,34.61859886,1727141.023
135.502299,34.61860993,1602679.234
135.5050257,34.61862093,1518075.487
135.5077524,34.61863187,1380471.331
135.5104791,34.61864275,1301212.16
135.5132059,34.61865357,1612741.67
135.5159326,34.61866434,1831901.702
135.5186593,34.61867505,1970860.453
135.521386,34.6186857,1536020.053
135.5241128,34.61869629,3085522.279
135.5268395,34.61870684,4511169.368
135.5295663,34.61871734,4512319.628
135.532293,34.61872778,6801891.578
135.5350198,34.61873817,8080349.089
135.5377465,34.61874849,10441258.33
135.5404733,34.61875875,10752978.23
135.5432001,34.61876896,11225912.5
135.5459268,34.6187791,12331635.58
135.5486536,34.61878919,12130027.45
135.5513804,34.61879921,11183827.72
135.5541072,34.61880918,17607728.91
135.5568339,34.61881908,17229770.3
135.5595607,34.61882892,17905119.56
135.5622875,34.6188387,11260164.21
135.5650143,34.61884843,8348073.822
135.567741,34.61885809,13061467.77
135.5704678,34.61886769,16162756.66
135.5731946,34.61887723,19285584.31
135.5759213,34.61888671,20369503.92
135.5786481,34.61889613,1384382.975
135.4014269,34.61590352,1639.606589
135.4041535,34.61591686,21593892.78
135.4068801,34.61593015,18116755.11
135.4096067,34.61594337,20525757.19
135.4123334,34.61595653,16076547.05
135.41506,34.61596964,15240971.43
135.4177866,34.61598268,15453327.63
135.4205132,34.61599567,14355363.73
135.4259665,34.61602145,457130.3059
135.4286931,34.61603426,409502.3295
135.4341464,34.61605968,15058994.79
135.436873,34.6160723,10912176.28
135.4395996,34.61608486,19055031.52
135.4423263,34.61609736,20293414.38
135.4450529,34.6161098,11113503.8
135.4477795,34.61612217,982205.8663
135.4505062,34.61613449,5199723.504
135.4532328,34.61614674,23998661.43
135.4559595,34.61615894,25013593.12
135.4586861,34.61617107,5787101.213
135.4614128,34.61618314,9173137.908
135.4641394,34.61619514,7845377.899
135.4668661,34.61620707,6106007.494
135.4695927,34.61621895,18264595.53
135.4723194,34.61623076,17888385.74
135.475046,34.61624251,17472144.31
135.4777727,34.61625417,9146156.739
135.4804993,34.61626578,11430249.48
135.483226,34.61627732,8355330.409
135.4859526,34.6162888,9611990.877
135.4886793,34.61630021,6685434.995
135.4914059,34.61631155,5491052.612
135.4941326,34.61632282,3066909.095
135.4968592,34.61633404,2203367.691
135.4995859,34.61634519,1733255.552
135.5023125,34.61635626,1337071.303
135.5050391,34.61636726,496192.9516
135.5077658,34.61637819,1084730.099
135.5104924,34.61638906,1517182.763
135.5132191,34.61639988,1963213.579
135.5159457,34.61641065,2006370.514
135.5186724,34.61642135,2141807.175
135.521399,34.616432,2473233.002
135.5241257,34.61644258,4081290.462
135.5268524,34.61645313,6127891.716
135.529579,34.61646364,7785062.844
135.5323057,34.61647408,10507465.69
135.5350324,34.61648447,12838963.09
135.5377591,34.61649479,14929710.59
135.5404858,34.61650506,13177968.64
135.5432125,34.61651526,15838124.53
135.5459392,34.61652541,14778492.77
135.5486659,34.61653549,14063260.48
135.5513926,34.61654552,12664955.7
135.5541193,34.61655548,16937459.71
135.556846,34.61656538,13655163.28
135.5595727,34.61657523,15569214.45
135.5622994,34.61658501,14600880.73
135.5650261,34.61659473,5179638.679
135.5704795,34.61661399,1573254.149
135.5732062,34.61662353,11316868.43
135.5759329,34.616633,15512857.68
135.5786596,34.61664242,1293209.349
135.4041697,34.61366325,2849440.614
135.4068962,34.61367653,27990076.96
135.4096227,34.61368975,27525190.45
135.4123493,34.61370291,27034881.19
135.4150758,34.61371602,24640453.61
135.4178024,34.61372906,27012460.24
135.4205289,34.61374204,22511371.61
135.4232555,34.61375496,909976.2363
135.425982,34.61376782,9327447.968
135.4287086,34.61378062,11219901.64
135.4341617,34.61380604,4447864.072
135.4368882,34.61381866,14166912.74
135.4396148,34.61383122,16629131.46
135.4423414,34.61384372,24289345.04
135.4450679,34.61385615,22362728.44
135.4477945,34.61386853,8786839.384
135.4505211,34.61388084,7130651.951
135.4532476,34.6138931,10410339.23
135.4559742,34.61390529,11202937.07
135.4587008,34.61391742,7757374.809
135.4614274,34.61392949,8465402.077
135.464154,34.61394149,14166788.01
135.4668805,34.61395343,19774742.67
135.4696071,34.6139653,12071747.81
135.4723337,34.61397712,14614266.07
135.4750603,34.61398886,11093385.88
135.4777868,34.61400052,7651599.813
135.4805134,34.61401212,7365421.03
135.48324,34.61402366,7679744.282
135.4859666,34.61403513,7884174.689
135.4886931,34.61404654,8565306.59
135.4914197,34.61405787,7752432.695
135.4941463,34.61406915,4466015.834
135.4968729,34.61408036,2980241.561
135.4995994,34.61409151,2183410.243
135.502326,34.61410257,1497044.509
135.5050526,34.61411357,1133330.239
135.5077791,34.6141245,1264319.033
135.5105057,34.61413538,1423264.064
135.5132323,34.61414619,2080399.272
135.5159588,34.61415695,2092806.65
135.5186854,34.61416765,2669350.333
135.521412,34.61417829,5140175.909
135.5241386,34.61418887,7619251.134
135.5268652,34.61419942,8614599.002
135.5295918,34.61420993,10131284.4
135.5323184,34.61422038,11493597.78
135.535045,34.61423076,13004979.15
135.5377716,34.61424109,15099263.59
135.5404983,34.61425136,13538704.26
135.5432249,34.61426156,15970897.99
135.5459515,34.61427171,17145473.71
135.5486781,34.6142818,14337819.13
135.5514048,34.61429182,14172753.43
135.5541314,34.61430178,16095543.07
135.556858,34.61431169,15392757.08
135.5595846,34.61432153,16748231.66
135.5623113,34.61433131,15724375.04
135.5650379,34.61434103,7068032.582
135.5677645,34.61435069,361169.0434
135.5759444,34.6143793,995004.7269
135.578671,34.61438872,283848.1596
135.4041858,34.61140964,1688872.008
135.4069123,34.61142292,24559263.05
135.4096387,34.61143614,20803893.24
135.4123652,34.61144929,18902413.94
135.4150917,34.61146239,17934359.11
135.4178182,34.61147543,21208161.89
135.4205446,34.61148841,18986267.63
135.4232711,34.61150133,6812934.634
135.4259976,34.61151419,7175649.485
135.4287241,34.61152699,12674852.89
135.4369035,34.61156502,21327115.42
135.43963,34.61157757,11800607.5
135.4423565,34.61159007,14332084.78
135.445083,34.61160251,15352133.07
135.4478095,34.61161488,12280346.15
135.450536,34.6116272,11864877.27
135.4532625,34.61163945,7269101.997
135.455989,34.61165164,8031906.844
135.4587155,34.61166377,16643299.35
135.461442,34.61167584,11001703.76
135.4641685,34.61168784,12496744.72
135.466895,34.61169978,16274754.3
135.4696215,34.61171165,12526648.73
135.472348,34.61172347,11371469.41
135.4750745,34.61173521,5886583.629
135.477801,34.61174687,5704007.53
135.4805275,34.61175847,6563753.384
135.483254,34.61177,7597462.412
135.4859805,34.61178147,7546021.625
135.488707,34.61179287,9915013.442
135.4914335,34.6118042,7968516.548
135.49416,34.61181547,5887661.316
135.4968865,34.61182668,5699976.267
135.499613,34.61183782,3613405.716
135.5023395,34.61184888,3030710.316
135.505066,34.61185988,1754339.446
135.5077925,34.61187081,2064781.545
135.510519,34.61188168,2080911.139
135.5132455,34.6118925,2734081.769
135.515972,34.61190325,3745417.019
135.5186985,34.61191395,6669514.527
135.521425,34.61192458,6605368.291
135.5241515,34.61193516,9130687.515
135.526878,34.61194571,5092716.204
135.5296046,34.61195622,6667261.814
135.5323311,34.61196667,13287656.27
135.5350576,34.61197706,13430009.97
135.5377842,34.61198739,17387330.07
135.5405107,34.61199766,14866925.54
135.5432373,34.61200787,16011613.22
135.5459639,34.61201801,17516005.78
135.5486904,34.6120281,17703477.37
