右上経度,右上緯度,左下経度,左下緯度,メッシュあたり導入P_MJ/y
135.4574,34.606,135.4546,34.6038,2072106.558
135.4601,34.606,135.4574,34.6038,8750210.868
135.4629,34.606,135.4601,34.6038,10991488.11
135.4656,34.6061,135.4628,34.6038,8125255.819
135.4683,34.6061,135.4656,34.6038,10395979.24
135.4711,34.6061,135.4683,34.6038,8443168.356
135.4738,34.6061,135.471,34.6038,7115629.747
135.4765,34.6061,135.4737,34.6038,6481735.764
135.4792,34.6061,135.4765,34.6039,5649905.411
135.482,34.6061,135.4792,34.6039,6400712.936
135.4847,34.6061,135.4819,34.6039,7258328.958
135.4874,34.6061,135.4846,34.6039,5924991.713
135.4901,34.6062,135.4874,34.6039,8151907.191
135.4929,34.6062,135.4901,34.6039,8021519.03
135.4956,34.6062,135.4928,34.6039,9074277.467
135.4983,34.6062,135.4955,34.6039,9743916.14
135.501,34.6062,135.4983,34.604,8232808.014
135.5038,34.6062,135.501,34.604,6788439.982
135.5065,34.6062,135.5037,34.604,5773096.167
135.5092,34.6062,135.5064,34.604,5511369.149
135.5119,34.6062,135.5092,34.604,6035566.959
135.5147,34.6063,135.5119,34.604,5738258.64
135.5174,34.6063,135.5146,34.604,8065050.57
135.5201,34.6063,135.5174,34.604,9273258.167
135.5229,34.6063,135.5201,34.604,10529955.47
135.5256,34.6063,135.5228,34.604,11652488.31
135.5283,34.6063,135.5255,34.6041,11372239.6
135.531,34.6063,135.5283,34.6041,10223368.11
135.5338,34.6063,135.531,34.6041,10975460.07
135.5365,34.6063,135.5337,34.6041,12034363.58
135.5392,34.6064,135.5364,34.6041,15235813.6
135.5419,34.6064,135.5392,34.6041,16295327.87
135.5447,34.6064,135.5419,34.6041,11372787.58
135.5474,34.6064,135.5446,34.6041,12934128.14
135.5501,34.6064,135.5473,34.6041,17298095.81
135.5528,34.6064,135.5501,34.6042,14513828.68
135.5556,34.6064,135.5528,34.6042,17272439.89
135.5583,34.6064,135.5555,34.6042,16082776.98
135.561,34.6064,135.5582,34.6042,16034818.89
135.5637,34.6064,135.561,34.6042,18064165.57
135.5665,34.6065,135.5637,34.6042,17055668.87
135.5692,34.6065,135.5664,34.6042,15976481.51
135.5719,34.6065,135.5692,34.6042,18184594.48
135.5747,34.6065,135.5719,34.6042,15807079.78
135.5774,34.6065,135.5746,34.6042,13452034.84
135.5801,34.6065,135.5773,34.6042,19961134.19
135.5828,34.6065,135.5801,34.6043,16247895.21
135.5856,34.6065,135.5828,34.6043,14614955.82
135.5883,34.6065,135.5855,34.6043,17823457.42
135.591,34.6065,135.5882,34.6043,10830244.17
135.4629,34.6038,135.4601,34.6015,2722562.53
135.4656,34.6038,135.4628,34.6015,7375439.602
135.4683,34.6038,135.4656,34.6016,9481877.008
135.4711,34.6038,135.4683,34.6016,8629714.622
135.4738,34.6038,135.471,34.6016,6463897.236
135.4765,34.6038,135.4737,34.6016,6351045.205
135.4792,34.6039,135.4765,34.6016,5805346.579
135.482,34.6039,135.4792,34.6016,7644222.934
135.4847,34.6039,135.4819,34.6016,6116791.851
135.4874,34.6039,135.4846,34.6016,6720698.487
135.4901,34.6039,135.4874,34.6017,10980846.73
135.4929,34.6039,135.4901,34.6017,10631726.54
135.4956,34.6039,135.4928,34.6017,10280762.07
135.4983,34.6039,135.4956,34.6017,10642224.43
135.5011,34.6039,135.4983,34.6017,8162577.498
135.5038,34.604,135.501,34.6017,8373519.089
135.5065,34.604,135.5037,34.6017,7251439.869
135.5092,34.604,135.5065,34.6017,7056271.777
135.512,34.604,135.5092,34.6017,7591410.173
135.5147,34.604,135.5119,34.6018,7121826.941
135.5174,34.604,135.5146,34.6018,8410725.94
135.5201,34.604,135.5174,34.6018,9455422.425
135.5229,34.604,135.5201,34.6018,12263453.33
135.5256,34.604,135.5228,34.6018,11453120.74
135.5283,34.6041,135.5255,34.6018,10165647.87
135.531,34.6041,135.5283,34.6018,9539771.972
135.5338,34.6041,135.531,34.6018,11287558.35
135.5365,34.6041,135.5337,34.6018,14801816.44
135.5392,34.6041,135.5364,34.6018,16977475.09
135.5419,34.6041,135.5392,34.6019,15452014.86
135.5447,34.6041,135.5419,34.6019,14227768.51
135.5474,34.6041,135.5446,34.6019,14817259.85
135.5501,34.6041,135.5474,34.6019,19552207.05
135.5529,34.6041,135.5501,34.6019,15231002.34
135.5556,34.6042,135.5528,34.6019,18786793.51
135.5583,34.6042,135.5555,34.6019,20567314.4
135.561,34.6042,135.5583,34.6019,17508989.03
135.5638,34.6042,135.561,34.6019,12977063.42
135.5665,34.6042,135.5637,34.6019,12454068.34
135.5692,34.6042,135.5664,34.602,16904630.32
135.5719,34.6042,135.5692,34.602,21007971.59
135.5747,34.6042,135.5719,34.602,20112643.27
135.5774,34.6042,135.5746,34.602,14228648.11
135.5801,34.6042,135.5773,34.602,23074290.44
135.5828,34.6043,135.5801,34.602,20038723.91
135.5856,34.6043,135.5828,34.602,24254918.81
135.5883,34.6043,135.5855,34.602,20646107.02
135.591,34.6043,135.5882,34.602,13219657.21
135.4684,34.6016,135.4656,34.5993,346453.5054
135.4711,34.6016,135.4683,34.5993,3912611.897
135.4738,34.6016,135.471,34.5993,5990527.056
135.4765,34.6016,135.4738,34.5993,5342424.79
135.4793,34.6016,135.4765,34.5994,7348943.599
135.482,34.6016,135.4792,34.5994,7524655.07
135.4847,34.6016,135.4819,34.5994,8466059.297
135.4874,34.6016,135.4847,34.5994,6727420.137
135.4902,34.6017,135.4874,34.5994,9074587.136
135.4929,34.6017,135.4901,34.5994,10661273.09
135.4956,34.6017,135.4928,34.5994,10210239.25
135.4983,34.6017,135.4956,34.5994,9337423.124
135.5011,34.6017,135.4983,34.5994,8048836.39
135.5038,34.6017,135.501,34.5995,8499114.186
135.5065,34.6017,135.5037,34.5995,9832322.814
135.5092,34.6017,135.5065,34.5995,7364018.32
135.512,34.6017,135.5092,34.5995,6047005.596
135.5147,34.6018,135.5119,34.5995,9470536.62
135.5174,34.6018,135.5147,34.5995,9893070.154
135.5202,34.6018,135.5174,34.5995,9828328.02
135.5229,34.6018,135.5201,34.5995,11918491.27
135.5256,34.6018,135.5228,34.5995,13421497.11
135.5283,34.6018,135.5256,34.5996,10668128.49
135.5311,34.6018,135.5283,34.5996,12068747.65
135.5338,34.6018,135.531,34.5996,14511118.72
135.5365,34.6018,135.5337,34.5996,15587247.5
135.5392,34.6018,135.5365,34.5996,16281673.65
135.542,34.6019,135.5392,34.5996,16626191.17
135.5447,34.6019,135.5419,34.5996,10208209.66
135.5474,34.6019,135.5446,34.5996,13944814.02
135.5501,34.6019,135.5474,34.5996,17178538.72
135.5529,34.6019,135.5501,34.5996,15525795.72
135.5556,34.6019,135.5528,34.5997,18707914.03
135.5583,34.6019,135.5555,34.5997,18702331.97
135.561,34.6019,135.5583,34.5997,19476208.07
135.5638,34.6019,135.561,34.5997,6524992.149
135.5665,34.6019,135.5637,34.5997,1671172.646
135.5692,34.602,135.5664,34.5997,8360255.12
135.5719,34.602,135.5692,34.5997,19728179.03
135.5747,34.602,135.5719,34.5997,22436136.79
135.5774,34.602,135.5746,34.5997,16097427.83
135.5801,34.602,135.5774,34.5997,24372084.2
135.5829,34.602,135.5801,34.5997,17952389.24
135.5856,34.602,135.5828,34.5998,20184450.51
135.5883,34.602,135.5855,34.5998,13337093.38
135.591,34.602,135.5883,34.5998,228757.841
135.4765,34.5993,135.4738,34.5971,1905262.494
135.4793,34.5994,135.4765,34.5971,6718338.243
135.482,34.5994,135.4792,34.5971,8448444.767
135.4847,34.5994,135.482,34.5971,7662702.569
135.4875,34.5994,135.4847,34.5971,7377492.574
135.4902,34.5994,135.4874,34.5971,8333616.218
135.4929,34.5994,135.4901,34.5972,10056932.79
135.4956,34.5994,135.4929,34.5972,10883692.88
135.4984,34.5994,135.4956,34.5972,9937828.118
135.5011,34.5994,135.4983,34.5972,9885641.648
135.5038,34.5995,135.501,34.5972,8756928.957
135.5065,34.5995,135.5038,34.5972,8967788.538
135.5093,34.5995,135.5065,34.5972,6501611.72
135.512,34.5995,135.5092,34.5972,8511489.278
135.5147,34.5995,135.5119,34.5972,8993488.219
135.5174,34.5995,135.5147,34.5973,9023507.482
135.5202,34.5995,135.5174,34.5973,10668231.63
135.5229,34.5995,135.5201,34.5973,12713212.61
135.5256,34.5995,135.5228,34.5973,14627171.56
135.5283,34.5996,135.5256,34.5973,11804287.31
135.5311,34.5996,135.5283,34.5973,12033874.44
135.5338,34.5996,135.531,34.5973,14243976.57
135.5365,34.5996,135.5337,34.5973,10314497.04
135.5392,34.5996,135.5365,34.5973,16779178.85
135.542,34.5996,135.5392,34.5973,17490057.8
135.5447,34.5996,135.5419,34.5974,14893748.44
135.5474,34.5996,135.5447,34.5974,13603133.99
135.5502,34.5996,135.5474,34.5974,18579473.62
135.5529,34.5996,135.5501,34.5974,17331401.19
135.5556,34.5997,135.5528,34.5974,15224771.64
135.5583,34.5997,135.5556,34.5974,20653041.74
135.5611,34.5997,135.5583,34.5974,18498419.8
135.5638,34.5997,135.561,34.5974,7965694.033
135.5665,34.5997,135.5637,34.5974,3700757.53
135.5692,34.5997,135.5665,34.5974,13006961.88
135.572,34.5997,135.5692,34.5975,16668682.01
135.5747,34.5997,135.5719,34.5975,16690957.81
135.5774,34.5997,135.5746,34.5975,10769710.63
135.5801,34.5997,135.5774,34.5975,17409478.82
135.5829,34.5997,135.5801,34.5975,21590131.62
135.5856,34.5998,135.5828,34.5975,8868877.539
135.5883,34.5998,135.5855,34.5975,331200.1324
135.4793,34.5971,135.4765,34.5948,802.2658819
135.482,34.5971,135.4792,34.5949,2272147.653
135.4847,34.5971,135.482,34.5949,4156237.937
135.4875,34.5971,135.4847,34.5949,6474393.992
135.4902,34.5971,135.4874,34.5949,10197592.49
135.4929,34.5972,135.4901,34.5949,9583890.283
135.4956,34.5972,135.4929,34.5949,9995229.751
135.4984,34.5972,135.4956,34.5949,11206658.61
135.5011,34.5972,135.4983,34.5949,9401897.775
135.5038,34.5972,135.501,34.5949,9736083.534
135.5065,34.5972,135.5038,34.595,7841899.681
135.5093,34.5972,135.5065,34.595,6687650.783
135.512,34.5972,135.5092,34.595,9093085.152
135.5147,34.5972,135.512,34.595,11463209.53
135.5175,34.5973,135.5147,34.595,10445875.42
135.5202,34.5973,135.5174,34.595,10591187.04
135.5229,34.5973,135.5201,34.595,13841567.66
135.5256,34.5973,135.5229,34.595,13339153.57
135.5284,34.5973,135.5256,34.595,13769372.52
135.5311,34.5973,135.5283,34.5951,8943593.098
135.5338,34.5973,135.531,34.5951,10862930.78
135.5365,34.5973,135.5338,34.5951,7825650.695
135.5393,34.5973,135.5365,34.5951,7846220.287
135.542,34.5973,135.5392,34.5951,9337021.793
135.5447,34.5974,135.5419,34.5951,6402282.234
135.5474,34.5974,135.5447,34.5951,5159085.188
135.5502,34.5974,135.5474,34.5951,9023977.676
135.5529,34.5974,135.5501,34.5951,8436902.452
135.5556,34.5974,135.5528,34.5951,6842158.595
135.5583,34.5974,135.5556,34.5952,12181191.74
135.5611,34.5974,135.5583,34.5952,15954656.39
135.5638,34.5974,135.561,34.5952,10504832.37
135.5665,34.5974,135.5637,34.5952,7854036.177
135.5692,34.5974,135.5665,34.5952,20871352.17
135.572,34.5975,135.5692,34.5952,18073068.12
135.5747,34.5975,135.5719,34.5952,16539317.8
135.5774,34.5975,135.5747,34.5952,12121573.36
135.5801,34.5975,135.5774,34.5952,17826394.04
135.5829,34.5975,135.5801,34.5952,19744811.66
135.4875,34.5949,135.4847,34.5926,66850.95076
135.4902,34.5949,135.4874,34.5926,2517875.455
135.4929,34.5949,135.4902,34.5926,5089179.029
135.4957,34.5949,135.4929,34.5927,7770497.736
135.4984,34.5949,135.4956,34.5927,10970620.94
135.5011,34.5949,135.4983,34.5927,9763444.183
135.5038,34.5949,135.5011,34.5927,11860726.5
135.5066,34.595,135.5038,34.5927,9141678.003
135.5093,34.595,135.5065,34.5927,11651658.28
135.512,34.595,135.5092,34.5927,11442520.04
135.5147,34.595,135.512,34.5927,10167445.81
135.5175,34.595,135.5147,34.5927,10849596.85
135.5202,34.595,135.5174,34.5928,9525259.639
135.5229,34.595,135.5201,34.5928,11999828.34
135.5256,34.595,135.5229,34.5928,13994828.9
135.5284,34.595,135.5256,34.5928,10073861.14
135.5311,34.5951,135.5283,34.5928,3563379.758
135.5338,34.5951,135.531,34.5928,1500505.179
135.5365,34.5951,135.5338,34.5928,205795.4679
135.5474,34.5951,135.5447,34.5929,1733311.903
135.5502,34.5951,135.5474,34.5929,3782032.9
135.5529,34.5951,135.5501,34.5929,7722524.725
135.5556,34.5951,135.5529,34.5929,7055347.301
135.5584,34.5952,135.5556,34.5929,12320754.28
135.5611,34.5952,135.5583,34.5929,5180675.938
135.5638,34.5952,135.561,34.5929,1194088.787
135.5665,34.5952,135.5638,34.5929,4302990.715
135.5693,34.5952,135.5665,34.5929,13397089.19
135.572,34.5952,135.5692,34.593,8975071.173
135.5747,34.5952,135.5719,34.593,18019480.11
135.5774,34.5952,135.5747,34.593,16375245.64
135.5802,34.5952,135.5774,34.593,15414683.89
135.5829,34.5952,135.5801,34.593,13016765.23
135.4984,34.5927,135.4956,34.5904,351793.8461
135.5011,34.5927,135.4983,34.5904,6090616.809
135.5038,34.5927,135.5011,34.5904,9232982.62
135.5066,34.5927,135.5038,34.5904,8925409.843
135.5093,34.5927,135.5065,34.5905,11784018.47
135.512,34.5927,135.5093,34.5905,8598998.841
135.5148,34.5927,135.512,34.5905,10446427.04
135.5175,34.5927,135.5147,34.5905,11109098.78
135.5202,34.5928,135.5174,34.5905,12260229.16
135.5229,34.5928,135.5202,34.5905,11280830.33
135.5257,34.5928,135.5229,34.5905,3429172.383
135.5284,34.5928,135.5256,34.5905,208631.0606
135.5311,34.5928,135.5283,34.5905,1091819.765
135.5338,34.5928,135.5311,34.5906,7792546.251
135.5475,34.5929,135.5447,34.5906,343511.966
135.5502,34.5929,135.5474,34.5906,2594789.976
135.5529,34.5929,135.5501,34.5906,6578226.147
135.5556,34.5929,135.5529,34.5906,5914255.134
135.5584,34.5929,135.5556,34.5906,9800937.006
135.5611,34.5929,135.5583,34.5907,8942968.605
135.5638,34.5929,135.561,34.5907,3156121.512
135.572,34.5929,135.5692,34.5907,318118.976
135.5747,34.593,135.5719,34.5907,6251676.885
135.5774,34.593,135.5747,34.5907,12086861.88
135.5802,34.593,135.5774,34.5907,10922188.25
135.5829,34.593,135.5801,34.5907,1041638.215
135.5011,34.5904,135.4984,34.5882,994782.4491
135.5039,34.5904,135.5011,34.5882,8622622.483
135.5066,34.5904,135.5038,34.5882,10089097.9
135.5093,34.5905,135.5065,34.5882,14113501.04
135.512,34.5905,135.5093,34.5882,13105186.82
135.5148,34.5905,135.512,34.5882,13759124.99
135.5175,34.5905,135.5147,34.5882,9004122.796
135.5202,34.5905,135.5174,34.5883,2736973.361
135.5229,34.5905,135.5202,34.5883,413229.8916
135.5338,34.5906,135.5311,34.5883,175611.7664
135.572,34.5907,135.5692,34.5884,5521048.129
135.5747,34.5907,135.572,34.5885,2039932.482
135.5829,34.5907,135.5801,34.5885,19342.18039
135.5039,34.5882,135.5011,34.5859,5054388.261
135.5066,34.5882,135.5038,34.5859,10907200.98
135.5093,34.5882,135.5066,34.586,14417093.41
135.5121,34.5882,135.5093,34.586,6840828.196
135.5148,34.5882,135.512,34.586,3690368.387
135.5175,34.5882,135.5147,34.586,995589.7275
135.5339,34.5883,135.5311,34.586,294680.3374
135.572,34.5884,135.5692,34.5862,1950435.854
135.5747,34.5885,135.572,34.5862,7791003.611
135.5039,34.5859,135.5011,34.5837,114662.9322
135.5066,34.5859,135.5038,34.5837,989418.2163
135.5093,34.586,135.5066,34.5837,1071852.055
135.5339,34.586,135.5311,34.5838,8287.301974
135.5748,34.5862,135.572,34.5839,1221629.618
